,date,stock,pred_label,confidence
378,2022-05-24,ABBV,1,0.5663151741027832
379,2022-05-25,ABBV,0,0.5320391654968262
380,2022-06-06,ABBV,0,0.7722758650779724
381,2022-06-21,ABBV,0,0.4356597363948822
382,2022-07-07,ABBV,2,0.5524251461029053
383,2022-07-12,ABBV,0,0.5063546299934387
384,2022-07-26,ABBV,0,0.7345556616783142
385,2022-07-28,ABBV,0,0.6288019418716431
386,2022-07-29,ABBV,1,0.7308578491210938
387,2022-09-09,ABBV,0,0.6696035861968994
388,2022-09-13,ABBV,0,0.6814145445823669
389,2022-09-14,ABBV,0,0.6787502765655518
390,2022-09-16,ABBV,0,0.9387608170509338
391,2022-09-23,ABBV,0,0.6360024213790894
392,2022-09-30,ABBV,0,0.8104086518287659
393,2022-10-28,ABBV,0,0.6126263737678528
394,2022-11-07,ABBV,0,0.7177531123161316
395,2023-01-06,ABBV,1,0.5497945547103882
396,2023-01-13,ABBV,1,0.7700600624084473
397,2023-01-23,ABBV,0,0.8524004817008972
398,2023-02-01,ABBV,0,0.3853384256362915
399,2023-02-06,ABBV,0,0.6433271169662476
400,2023-02-09,ABBV,0,0.7409572601318359
401,2023-02-23,ABBV,0,0.7712515592575073
402,2022-03-03,ABC,2,0.507584273815155
403,2022-04-04,ABC,0,0.5097399950027466
404,2022-04-07,ABC,0,0.8684568405151367
405,2022-04-21,ABC,0,0.7866743803024292
406,2022-04-25,ABC,0,0.9398832321166992
407,2022-05-03,ABC,0,0.8069354295730591
408,2022-05-05,ABC,2,0.6213677525520325
409,2022-05-12,ABC,0,0.6659803986549377
410,2022-05-25,ABC,0,0.7527113556861877
411,2022-06-30,ABC,1,0.8051971793174744
412,2022-07-12,ABC,0,0.6113907694816589
413,2022-10-11,ABC,0,0.8281581997871399
414,2022-11-07,ABC,0,0.767680823802948
415,2022-11-08,ABC,0,0.7044732570648193
416,2022-12-09,ABC,0,0.8890650868415833
417,2022-12-19,ABC,2,0.5205590128898621
418,2022-04-28,ABG,0,0.6248161792755127
419,2022-03-08,ABM,1,0.6650944948196411
420,2022-04-19,ABMD,0,0.727348268032074
421,2022-04-28,ABMD,1,0.5017802715301514
422,2022-11-01,ABMD,0,0.5103057622909546
423,2022-03-04,ABNB,1,0.5024853348731995
424,2022-03-07,ABNB,1,0.6048434972763062
425,2022-03-14,ABNB,0,0.8029852509498596
426,2022-03-22,ABNB,0,0.8079813718795776
427,2022-03-28,ABNB,0,0.6244179010391235
428,2022-03-31,ABNB,1,0.8688743114471436
429,2022-04-04,ABNB,1,0.8891053199768066
430,2022-04-20,ABNB,1,0.5735516548156738
431,2022-04-22,ABNB,1,0.8165945410728455
432,2022-04-26,ABNB,2,0.49678686261177063
433,2022-04-27,ABNB,1,0.49070805311203003
434,2022-04-28,ABNB,0,0.8032453060150146
435,2022-04-29,ABNB,0,0.5394020676612854
436,2022-05-02,ABNB,0,0.8462638258934021
437,2022-05-04,ABNB,0,0.5670372247695923
438,2022-05-11,ABNB,1,0.7243521213531494
439,2022-05-24,ABNB,2,0.45167526602745056
440,2022-05-25,ABNB,0,0.8687789440155029
441,2022-06-09,ABNB,0,0.7127900719642639
442,2022-06-13,ABNB,0,0.7059653401374817
443,2022-06-14,ABNB,1,0.8379691243171692
444,2022-06-28,ABNB,0,0.5410945415496826
445,2022-06-30,ABNB,0,0.8604000806808472
446,2022-07-18,ABNB,2,0.5707852244377136
447,2022-08-01,ABNB,0,0.6929899454116821
448,2022-08-02,ABNB,0,0.5519749522209167
449,2022-08-03,ABNB,2,0.6969267725944519
450,2022-09-06,ABNB,0,0.5676780343055725
451,2022-09-29,ABNB,0,0.8158907294273376
452,2022-11-02,ABNB,1,0.7045344710350037
453,2022-11-08,ABNB,1,0.8067923188209534
454,2023-02-01,ABNB,0,0.6005182266235352
455,2023-02-14,ABNB,2,0.4890270233154297
456,2023-02-15,ABNB,2,0.5333772897720337
457,2022-03-02,ABT,0,0.7913836240768433
458,2022-03-11,ABT,1,0.8165945410728455
459,2022-04-14,ABT,2,0.653528094291687
460,2022-04-19,ABT,0,0.7780715227127075
461,2022-04-20,ABT,0,0.5428293347358704
462,2022-05-10,ABT,0,0.8735458254814148
463,2022-05-17,ABT,0,0.6082099676132202
