,Start,Stock,End,Duration,Exposure Time [%],Equity Final [$],Equity Peak [$],Return [%],Buy & Hold Return [%],Return (Ann.) [%],Volatility (Ann.) [%],Sharpe Ratio,Sortino Ratio,Calmar Ratio,Max. Drawdown [%],Avg. Drawdown [%],Max. Drawdown Duration,Avg. Drawdown Duration,# Trades,Win Rate [%],Best Trade [%],Worst Trade [%],Avg. Trade [%],Max. Trade Duration,Avg. Trade Duration,Profit Factor,Expectancy [%]
10,2022-04-07,ACAD,2022-08-10,125 days,12.790697674418606,9994.359996795654,10002.460004806519,-0.05640003204345703,-40.31781250085905,-0.16517526777396485,0.1655328790723239,0.0,0.0,0.0,-0.08637884002775653,-0.08637884002775653,58 days,58 days,6,66.66666666666666,2.7624327828630335,-5.24968408774853,-0.15799779980220086,3 days,2 days,0.919222162143286,-0.11242204325544829
11,2022-03-14,ACI,2022-12-16,277 days,17.010309278350515,9998.364999771118,10004.57145690918,-0.01635000228881836,-20.878263718600643,-0.021237628208425896,0.08220580906885544,0.0,0.0,0.0,-0.0852931352281927,-0.0852931352281927,248 days,248 days,18,55.55555555555556,1.466776416879112,-8.452674009921212,-0.6457132300896729,4 days,2 days,0.43432576749432455,-0.6163063796935214
12,2022-11-14,ACM,2022-11-18,4 days,40.0,9995.608764648438,10000.0,-0.043912353515625,2.122491764734696,-2.1893468433844654,0.34094365429364226,0.0,0.0,0.0,-0.04391235351562939,-0.04391235351562939,3 days,3 days,1,0.0,-0.6139520291415956,-0.6139520291415956,-0.6139520291415956,1 days,1 days,0.0,-0.6139520291415956
13,2022-05-24,ACN,2022-12-20,210 days,15.753424657534246,9648.407043457031,10005.335144042969,-3.5159295654296874,-5.4812291784741705,-5.990883945119618,1.9505536965524646,0.0,0.0,0.0,-3.5673777584396826,-3.5673777584396826,188 days,188 days,13,38.46153846153847,1.0607856758592105,-5.9191773812993675,-1.6452386801958818,3 days,2 days,0.11651349220593403,-1.6197009851628676
14,2022-03-09,ACOR,2022-11-01,237 days,15.151515151515152,10000.59999960661,10001.169999599457,0.005999996066093445,-64.44444391462538,0.009163775308107525,0.01150707958867612,0.7963597746491131,1.2970480185105415,1.0910529171424976,-0.008399020032967552,-0.0036996562869225555,166 days,67 days,14,50.0,12.371134147315654,-20.547949567613223,0.9368589250413173,3 days,2 days,1.4987288522843332,1.3078073980556921
15,2022-03-08,ACTG,2022-03-18,10 days,22.22222222222222,9996.84999871254,10000.0,-0.03150001287460327,6.145252326778909,-0.8782598717320123,0.1752469493526092,0.0,0.0,0.0,-0.03150001287460791,-0.03150001287460791,4 days,4 days,1,0.0,-10.447765761639193,-10.447765761639193,-10.447765761639193,1 days,1 days,0.0,-10.447765761639193
16,2022-03-14,ADBE,2023-01-23,315 days,20.737327188940093,9970.289947509766,10067.130157470703,-0.29710052490234373,-11.304979104172995,-0.3449372298285569,2.2075512925127523,0.0,0.0,0.0,-2.148579481792401,-1.4615610112354127,223 days,129 days,26,61.53846153846154,9.336481331512426,-3.606047352078612,0.6244740542923344,3 days,2 days,1.9494361654330732,0.6640901134672361
17,2022-03-02,ADDYY,2023-01-09,313 days,16.203703703703702,10020.556354522705,10020.556354522705,0.20556354522705075,-32.50164256416541,0.2398651952473907,0.2979272572784509,0.8051132932197815,1.5012858687109982,1.2525802611734,-0.19149686665402843,-0.19149686665402843,294 days,294 days,18,61.111111111111114,6.022914449226757,-3.1859251279977796,0.63723491304577,3 days,2 days,2.2367674502895114,0.6595504634512855
18,2022-03-25,ADI,2022-08-23,151 days,16.346153846153847,9898.318328857422,10000.0,-1.0168167114257811,-0.27445161762594283,-2.446024829775717,1.2317335300092893,0.0,0.0,0.0,-1.0168167114257831,-1.0168167114257831,137 days,137 days,11,36.36363636363637,0.6378250263800123,-4.976531217607006,-0.9686229056311779,4 days,2 days,0.11777798823684228,-0.9560211927625654
19,2022-03-03,ADM,2022-08-02,152 days,9.523809523809524,10014.972038269043,10014.972038269043,0.1497203826904297,1.5154508932147264,0.35970558566202904,0.2272993177896456,1.582519424870949,6.030937744382409,5.882628999854087,-0.06114707993160051,-0.06114707993160051,65 days,65 days,6,50.0,4.310022189338292,-1.9386632786308144,0.9261678034685028,1 days,1 days,2.4979814111153105,0.9547548876233602
