Increasing_precision,Increasing_recall,Increasing_f1-score,Increasing_support,Decreasing_precision,Decreasing_recall,Decreasing_f1-score,Decreasing_support,Neutral_precision,Neutral_recall,Neutral_f1-score,Neutral_support,accuracy,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,loss
0.4847181551976574,0.47366538495931326,0.47912803581927543,11183,0.4649686847599165,0.5199365020076571,0.49091870922235936,10709,0.37203376333811117,0.3204389574759945,0.3443142457071265,7290,0.452367898019327,0.440573534431895,0.4380136148143216,0.4381203302495871,29182,0.449320776828325,0.452367898019327,0.44977685329429634,29182,1.072959809743783
0.455125284738041,0.6253241527318251,0.5268193460901008,11183,0.49168053244592347,0.44149780558408813,0.465239852398524,10709,0.39585812901690076,0.2281207133058985,0.28944391262727354,7290,0.45863888698512784,0.4475546487336217,0.4316475572072706,0.4271677037052995,29182,0.4537344473210237,0.45863888698512784,0.4449222277333362,29182,1.0700687367403716
0.47486906902212145,0.5432352678172225,0.5067567567567567,11183,0.47141902055824836,0.5267531982444673,0.4975523704520397,10709,0.40289396337327604,0.24444444444444444,0.3042772987279092,7290,0.46254540470152833,0.4497273509845486,0.43814430350204475,0.43619547531223524,29182,0.45562278401150874,0.46254540470152833,0.4527972946922131,29182,1.066227151195339
0.4703162291169451,0.5638916212107663,0.5128705624008784,11183,0.4818648343046012,0.5173218787935382,0.4989642438980456,10709,0.40355389291559507,0.23676268861454047,0.2984352035964382,7290,0.465081214447262,0.4519116521123805,0.4393253962062817,0.4367566699651207,29182,0.4578762518037647,0.465081214447262,0.4541988973151679,29182,1.065088045391205
0.47087843310507327,0.5718501296610927,0.5164755289937005,11183,0.48132891555475954,0.5019142777103371,0.4914061071493875,10709,0.401894451962111,0.24444444444444444,0.3039918116683726,7290,0.4643958604619286,0.45136726687398127,0.43940295060529144,0.4372911492704869,29182,0.45748048210861986,0.4643958604619286,0.45419485125288805,29182,1.065784264078135
0.46907366885485047,0.5750693016185281,0.5166914393604628,11183,0.47621961881447805,0.508637594546643,0.4918950647943288,10709,0.40431333663857216,0.22373113854595336,0.2880607559166372,7290,0.4629223493934617,0.4498688747693002,0.4358126782370415,0.43221575335714296,29182,0.4555181605367428,0.4629223493934617,0.45047726426848084,29182,1.0649978871735042
0.47509008303305655,0.5423410533846016,0.5064929642156247,11183,0.4683223918373804,0.5528994303856569,0.5071085988352175,10709,0.41240392260800424,0.21344307270233195,0.28129802042845525,7290,0.4640531834692619,0.4519387991594804,0.4362278521575302,0.43163319449309917,29182,0.4569467990047813,0.4640531834692619,0.450462592443051,29182,1.06672150167849
0.45757414549807157,0.6153089510864705,0.5248464970824911,11183,0.4948805460750853,0.44682043141283034,0.4696241044263421,10709,0.4024581005586592,0.24705075445816185,0.30616234594135144,7290,0.4614831060242615,0.451637597377272,0.4363933789858209,0.4335443158167282,29182,0.45749595607208715,0.4614831060242615,0.4499515596288002,29182,1.0658501999518066
0.4707731457226256,0.5624608781185728,0.5125488917861799,11183,0.4858464384828862,0.4904286114483145,0.4881267716901343,10709,0.3901416882857713,0.2681755829903978,0.3178603365580034,7290,0.46251113700226165,0.44892042416376104,0.4403550241857617,0.43951200001143914,29182,0.4561619664838813,0.46251113700226165,0.4549511928031781,29182,1.0686132399724764
0.46818050332658373,0.5789144236787982,0.5176922154252129,11183,0.48268895215354946,0.4908021290503315,0.48671173256783035,10709,0.3986562150055991,0.24417009602194786,0.30284985112717994,7290,0.4629566170927284,0.44984189016191073,0.4379622162503592,0.4357512663734078,29182,0.4561367406176535,0.4629566170927284,0.4526531219205741,29182,1.0706750894651602
